"2011-07-28T03:54:23.934+00:00"|"618475290624"|"14"
"2010-11-21T23:55:41.755+00:00"|"343597383683"|"14"
"2010-12-31T01:20:34.824+00:00"|"343597383684"|"14"
"2012-05-11T03:26:12.467+00:00"|"962072674309"|"14"
"2012-05-11T03:26:13.467+00:00"|"962072674310"|"14"
"2012-05-11T03:26:14.467+00:00"|"962072674311"|"14"
"2012-05-11T03:26:15.467+00:00"|"962072674312"|"14"
"2012-05-11T03:26:16.467+00:00"|"962072674313"|"14"
"2012-05-11T03:26:17.467+00:00"|"962072674314"|"14"
"2012-05-11T03:26:18.467+00:00"|"962072674315"|"14"
"2012-05-11T03:26:19.467+00:00"|"962072674316"|"14"
"2012-05-11T03:26:20.467+00:00"|"962072674317"|"14"
"2012-05-11T03:26:21.467+00:00"|"962072674318"|"14"
"2012-05-11T03:26:22.467+00:00"|"962072674319"|"14"
"2012-05-11T03:26:23.467+00:00"|"962072674320"|"14"
"2012-05-11T03:26:24.467+00:00"|"962072674321"|"14"
"2012-05-11T03:26:25.467+00:00"|"962072674322"|"14"
"2012-05-11T03:26:26.467+00:00"|"962072674323"|"14"
"2012-05-11T03:26:27.467+00:00"|"962072674324"|"14"
"2012-05-11T03:26:28.467+00:00"|"962072674325"|"14"
"2012-05-11T03:26:29.467+00:00"|"962072674326"|"14"
"2012-05-11T03:26:30.467+00:00"|"962072674327"|"14"
"2012-10-02T03:17:04.122+00:00"|"1099511627800"|"14"
"2012-10-02T03:17:05.122+00:00"|"1099511627801"|"14"
"2012-10-02T03:17:06.122+00:00"|"1099511627802"|"14"
"2012-10-02T03:17:07.122+00:00"|"1099511627803"|"14"
"2012-10-02T03:17:08.122+00:00"|"1099511627804"|"14"
"2012-10-02T03:17:09.122+00:00"|"1099511627805"|"14"
"2012-10-02T03:17:10.122+00:00"|"1099511627806"|"14"
"2012-10-02T03:17:11.122+00:00"|"1099511627807"|"14"
"2012-10-02T03:17:12.122+00:00"|"1099511627808"|"14"
"2012-10-02T03:17:13.122+00:00"|"1099511627809"|"14"
"2012-10-02T03:17:14.122+00:00"|"1099511627810"|"14"
"2012-10-02T03:17:15.122+00:00"|"1099511627811"|"14"
"2012-10-02T03:17:16.122+00:00"|"1099511627812"|"14"
"2012-10-02T03:17:17.122+00:00"|"1099511627813"|"14"
"2012-10-02T03:17:18.122+00:00"|"1099511627814"|"14"
"2012-10-02T03:17:19.122+00:00"|"1099511627815"|"14"
"2011-03-23T03:55:09.581+00:00"|"481036337192"|"14"
"2011-03-23T03:55:10.581+00:00"|"481036337193"|"14"
"2011-03-23T03:55:11.581+00:00"|"481036337194"|"14"
"2011-03-23T03:55:12.581+00:00"|"481036337195"|"14"
"2011-03-23T03:55:13.581+00:00"|"481036337196"|"14"
"2011-03-23T03:55:14.581+00:00"|"481036337197"|"14"
"2011-03-23T03:55:15.581+00:00"|"481036337198"|"14"
"2012-03-31T02:07:58.639+00:00"|"893353197615"|"14"
"2010-06-19T03:40:27.443+00:00"|"137438953520"|"14"
"2010-06-19T03:40:28.443+00:00"|"137438953521"|"14"
"2010-11-11T01:14:43.657+00:00"|"343597383730"|"14"
"2010-11-11T01:14:44.657+00:00"|"343597383731"|"14"
"2010-11-11T01:14:45.657+00:00"|"343597383732"|"14"
"2010-11-11T01:14:46.657+00:00"|"343597383733"|"14"
"2010-11-11T01:14:47.657+00:00"|"343597383734"|"14"
"2010-11-11T01:14:48.657+00:00"|"343597383735"|"14"
"2010-11-11T01:14:49.657+00:00"|"343597383736"|"14"
"2010-11-11T01:14:50.657+00:00"|"343597383737"|"14"
"2010-11-11T01:14:51.657+00:00"|"343597383738"|"14"
"2010-11-11T01:14:52.657+00:00"|"343597383739"|"14"
"2010-11-11T01:14:53.657+00:00"|"343597383740"|"14"
"2010-11-11T01:14:54.657+00:00"|"343597383741"|"14"
"2010-11-11T01:14:55.657+00:00"|"343597383742"|"14"
"2010-11-11T01:14:56.657+00:00"|"343597383743"|"14"
"2010-11-11T01:14:57.657+00:00"|"343597383744"|"14"
"2010-11-11T01:14:58.657+00:00"|"343597383745"|"14"
"2011-02-15T10:15:22.206+00:00"|"412316860482"|"14"
"2011-02-15T10:15:23.206+00:00"|"412316860483"|"14"
"2011-02-15T10:15:24.206+00:00"|"412316860484"|"14"
"2011-02-15T10:15:25.206+00:00"|"412316860485"|"14"
"2011-02-15T10:15:26.206+00:00"|"412316860486"|"14"
"2011-02-15T10:15:27.206+00:00"|"412316860487"|"14"
"2011-02-15T10:15:28.206+00:00"|"412316860488"|"14"
"2011-02-15T10:15:29.206+00:00"|"412316860489"|"14"
"2011-02-15T10:15:30.206+00:00"|"412316860490"|"14"
"2011-02-15T10:15:31.206+00:00"|"412316860491"|"14"
"2011-02-15T10:15:32.206+00:00"|"412316860492"|"14"
"2011-02-15T10:15:33.206+00:00"|"412316860493"|"14"
"2011-02-15T10:15:34.206+00:00"|"412316860494"|"14"
"2011-02-15T10:15:35.206+00:00"|"412316860495"|"14"
"2011-02-15T10:15:36.206+00:00"|"412316860496"|"14"
"2011-02-15T10:15:37.206+00:00"|"412316860497"|"14"
"2011-02-15T10:15:38.206+00:00"|"412316860498"|"14"
"2011-02-15T10:15:39.206+00:00"|"412316860499"|"14"
"2011-02-15T10:15:40.206+00:00"|"412316860500"|"14"
"2011-02-15T10:15:41.206+00:00"|"412316860501"|"14"
"2011-05-12T23:44:13.699+00:00"|"549755813974"|"14"
"2011-10-07T03:30:17.329+00:00"|"687194767447"|"14"
"2011-10-07T03:30:18.329+00:00"|"687194767448"|"14"
"2011-10-07T03:30:19.329+00:00"|"687194767449"|"14"
"2011-10-07T03:30:20.329+00:00"|"687194767450"|"14"
"2011-10-07T03:30:21.329+00:00"|"687194767451"|"14"
"2011-10-07T03:30:22.329+00:00"|"687194767452"|"14"
"2011-10-07T03:30:23.329+00:00"|"687194767453"|"14"
"2011-10-07T03:30:24.329+00:00"|"687194767454"|"14"
"2011-10-07T03:30:25.329+00:00"|"687194767455"|"14"
"2011-10-07T03:30:26.329+00:00"|"687194767456"|"14"
"2011-10-07T03:30:27.329+00:00"|"687194767457"|"14"
"2011-10-07T03:30:28.329+00:00"|"687194767458"|"14"
"2011-10-07T03:30:29.329+00:00"|"687194767459"|"14"
"2011-10-07T03:30:30.329+00:00"|"687194767460"|"14"
"2011-10-07T03:30:31.329+00:00"|"687194767461"|"14"
"2011-10-07T03:30:32.329+00:00"|"687194767462"|"14"
"2011-10-07T03:30:33.329+00:00"|"687194767463"|"14"
"2011-10-07T03:30:34.329+00:00"|"687194767464"|"14"
"2011-10-07T03:30:35.329+00:00"|"687194767465"|"14"
"2011-07-16T12:04:37.294+00:00"|"618475290730"|"14"
"2011-07-16T12:04:38.294+00:00"|"618475290731"|"14"
"2011-07-16T12:04:39.294+00:00"|"618475290732"|"14"
"2011-07-16T12:04:40.294+00:00"|"618475290733"|"14"
"2011-07-16T12:04:41.294+00:00"|"618475290734"|"14"
"2011-07-16T12:04:42.294+00:00"|"618475290735"|"14"
"2010-03-20T19:54:23.092+00:00"|"68719476848"|"14"
"2010-03-20T19:54:24.092+00:00"|"68719476849"|"14"
"2010-03-20T19:54:25.092+00:00"|"68719476850"|"14"
"2010-03-20T19:54:26.092+00:00"|"68719476851"|"14"
"2010-03-20T19:54:27.092+00:00"|"68719476852"|"14"
"2010-03-20T19:54:28.092+00:00"|"68719476853"|"14"
"2010-03-20T19:54:29.092+00:00"|"68719476854"|"14"
"2010-03-20T19:54:30.092+00:00"|"68719476855"|"14"
"2010-03-20T19:54:31.092+00:00"|"68719476856"|"14"
"2010-03-20T19:54:32.092+00:00"|"68719476857"|"14"
"2010-03-20T19:54:33.092+00:00"|"68719476858"|"14"
"2010-03-20T19:54:34.092+00:00"|"68719476859"|"14"
"2010-03-20T19:54:35.092+00:00"|"68719476860"|"14"
"2010-03-20T19:54:36.092+00:00"|"68719476861"|"14"
"2010-03-20T19:54:37.092+00:00"|"68719476862"|"14"
"2010-03-20T19:54:38.092+00:00"|"68719476863"|"14"
"2010-12-02T20:20:06.340+00:00"|"343597383808"|"14"
"2010-12-02T20:20:07.340+00:00"|"343597383809"|"14"
"2010-12-02T20:20:08.340+00:00"|"343597383810"|"14"
"2010-12-02T20:20:09.340+00:00"|"343597383811"|"14"
"2010-12-02T20:20:10.340+00:00"|"343597383812"|"14"
"2010-12-02T20:20:11.340+00:00"|"343597383813"|"14"
"2010-12-02T20:20:12.340+00:00"|"343597383814"|"14"
"2010-12-02T20:20:13.340+00:00"|"343597383815"|"14"
"2010-12-02T20:20:14.340+00:00"|"343597383816"|"14"
"2010-12-02T20:20:15.340+00:00"|"343597383817"|"14"
"2010-12-02T20:20:16.340+00:00"|"343597383818"|"14"
"2010-12-02T20:20:17.340+00:00"|"343597383819"|"14"
"2010-12-02T20:20:18.340+00:00"|"343597383820"|"14"
"2010-12-02T20:20:19.340+00:00"|"343597383821"|"14"
"2010-12-02T20:20:20.340+00:00"|"343597383822"|"14"
"2010-12-02T20:20:21.340+00:00"|"343597383823"|"14"
"2010-12-02T20:20:22.340+00:00"|"343597383824"|"14"
"2010-12-02T20:20:23.340+00:00"|"343597383825"|"14"
"2010-12-02T20:20:24.340+00:00"|"343597383826"|"14"
"2010-12-02T20:20:25.340+00:00"|"343597383827"|"14"
"2012-01-11T16:16:59.151+00:00"|"824633720980"|"14"
"2012-01-11T16:17:00.151+00:00"|"824633720981"|"14"
"2012-01-11T16:17:01.151+00:00"|"824633720982"|"14"
"2012-01-11T16:17:02.151+00:00"|"824633720983"|"14"
"2012-01-11T16:17:03.151+00:00"|"824633720984"|"14"
"2012-01-11T16:17:04.151+00:00"|"824633720985"|"14"
"2012-01-11T16:17:05.151+00:00"|"824633720986"|"14"
"2012-01-11T16:17:06.151+00:00"|"824633720987"|"14"
"2012-01-11T16:17:07.151+00:00"|"824633720988"|"14"
"2012-01-11T16:17:08.151+00:00"|"824633720989"|"14"
"2012-01-11T16:17:09.151+00:00"|"824633720990"|"14"
"2012-01-11T16:17:10.151+00:00"|"824633720991"|"14"
"2012-01-11T16:17:11.151+00:00"|"824633720992"|"14"
"2012-01-11T16:17:12.151+00:00"|"824633720993"|"14"
"2012-01-11T16:17:13.151+00:00"|"824633720994"|"14"
"2012-01-11T16:17:14.151+00:00"|"824633720995"|"14"
"2012-01-11T16:17:15.151+00:00"|"824633720996"|"14"
"2012-01-11T16:17:16.151+00:00"|"824633720997"|"14"
"2012-01-11T16:17:17.151+00:00"|"824633720998"|"14"
"2012-03-10T06:42:12.201+00:00"|"893353197735"|"14"
"2012-03-10T06:42:13.201+00:00"|"893353197736"|"14"
"2012-03-10T06:42:14.201+00:00"|"893353197737"|"14"
"2012-03-10T06:42:15.201+00:00"|"893353197738"|"14"
"2012-03-10T06:42:16.201+00:00"|"893353197739"|"14"
"2012-03-10T06:42:17.201+00:00"|"893353197740"|"14"
"2012-03-10T06:42:18.201+00:00"|"893353197741"|"14"
"2012-03-10T06:42:19.201+00:00"|"893353197742"|"14"
"2012-03-10T06:42:20.201+00:00"|"893353197743"|"14"
"2012-03-10T06:42:21.201+00:00"|"893353197744"|"14"
"2012-03-10T06:42:22.201+00:00"|"893353197745"|"14"
